type produit;numero AMM;nom produit;type culture libelle;dose min par apport;dose min par apport unite;dose max par apport;dose max par apport unite;stade cultural min (BBCH);stade cultural max (BBCH);etat usage;saison application min;saison application max;saison application min commentaire;saison application max commentaire; date decision;culture commentaire;
MFSC;1190280;CODAN PLUS;Traitements généraux;3.0;L/ha;5.0;L/ha;;;Autorisé;;;Cycle de culture;;16/05/2019;Tous types de culture par Fertirrigation (goutte à goutte);
MFSC;1190057;ROOTEX;Cultures légumières;2.0;kg/ha;6.0;kg/ha;;;Autorisé;;;Enracinement Croissance;;13/02/2019;(tomate, poivron, concombre, courgette, melon, pastèque, haricots, laitue, brocolis, aubergine, pomme de terre...);
MFSC;1190057;ROOTEX;Arboriculture fruitière et vigne;3.0;kg/ha;8.0;kg/ha;;;Autorisé;;;Enracinement Croissance;;13/02/2019;(vigne, olive, avocat, agrumes, kaki, pomme, poire, pêche, nectarine, pêche Paraguayo, cerise, amande...);
MFSC;1190057;ROOTEX;Cultures ornementales;17.0;kg/ha;30.0;kg/ha;;;Autorisé;;;Démarrer une semaine après la plantation;;13/02/2019;;
MFSC;8310209;RHIZOSARB LUZERNE LONGUE DUREE;Traitement des semences;200.0;g/Kg;200.0;g/Kg;;;Autorisé;;;Avant le semis. Enrobage de semences.;;;Autorisé sur luzerne. ;
MFSC;1180285;HYTB PLUS;Cultures légumières;1.0;L/ha;6.0;L/ha;;;Autorisé;;;A partir du développement des feuilles. Dernière application avant la senescence.;;27/06/2018;Pulvérisation foliaire  ou  Pulvérisation au sol en utilisant un système d'irrigation;
MFSC;1180285;HYTB PLUS;Grandes cultures;1.0;L/ha;6.0;L/ha;;;Autorisé;;;A partir du développement des feuilles. Dernière application avant la senescence;;27/06/2018;Pulvérisation foliaire  ou  Pulvérisation au sol en utilisant un système d'irrigation;
MFSC;1180285;HYTB PLUS;;1.0;L/ha;6.0;L/ha;;;Autorisé;;;A partir du développement des feuilles. Dernière application avant la senescence;;27/06/2018;Pulvérisation foliaire  ou  Pulvérisation au sol en utilisant un système d'irrigation;
MFSC;1180285;HYTB PLUS;;1.0;L/ha;6.0;L/ha;;;Autorisé;;;A partir du développement des feuilles. Dernière application avant la senescence;;27/06/2018;Pulvérisation foliaire  ou  Pulvérisation au sol en utilisant un système d'irrigation;
MFSC;1180285;HYTB PLUS;;1.0;L/ha;6.0;L/ha;;;Autorisé;;;Pulvérisation foliaire  ou  Pulvérisation au sol en utilisant un système d'irrigation;;27/06/2018;Pulvérisation foliaire  ou  Pulvérisation au sol en utilisant un système d'irrigation ;
MFSC;1180294;DIAMOND BLACK;Cultures ornementales;0.4;L/ha;0.4;L/ha;;;Autorisé;;;1 fois après la formation de 3 à 6 feuilles selon l'espèce et 2 fois après la floraison;;13/06/2018;Fleurs ornementales Pulvérisation foliaire ou au sol;
MFSC;1180294;DIAMOND BLACK;;0.4;L/ha;0.4;L/ha;;;Autorisé;;;2 à 4 paires de vraies feuilles;;13/06/2018;Pulvérisation foliaire ou au sol;
MFSC;1180294;DIAMOND BLACK;;0.4;L/ha;0.5;L/ha;;;Autorisé;;;1 fois lors du feuillage complet / a fois avant les fleurs / 1 fois avant la formation des fruits;;13/06/2018;Pulvérisation foliaire ou au sol;
MFSC;1180294;DIAMOND BLACK;;0.4;L/ha;0.4;L/ha;;;Autorisé;;;1 fois entre 1 à 3 feuilles trifoliées,  1 fois 2 à 3 semaines après la première application;;13/06/2018;Pulvérisation foliaire ou au sol;
MFSC;1180294;DIAMOND BLACK;;0.4;L/ha;0.4;L/ha;;;Autorisé;;;1 fois après plantation 1 fois à l'apparition des premières fleurs,  1 fois à la formation des premiers fruits,  1 fois 2 semaines après la troisième application;;13/06/2018;Tomate et poivron Pulvérisation foliaire ou au sol;
MFSC;1180294;DIAMOND BLACK;;0.4;L/ha;0.4;L/ha;;;Autorisé;;;1 à 3 vraies feuilles;;13/06/2018;Pulvérisation foliaire ou au sol;
MFSC;1171288;BIOCAT 15;;10.0;L/ha;25.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Ferti-irrigation;
MFSC;1171288;BIOCAT 15;Cultures légumières;10.0;L/ha;25.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Légumes et vergers Ferti-irrigation;
MFSC;1171288;BIOCAT 15;Cultures ornementales;10.0;L/ha;20.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Ferti-irrigation;
MFSC;1171288;BIOCAT 15;Pépinière;1.0;L/ha;2.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Ferti-irrigation;
MFSC;1171287;FITOMARE BIO;;0.2;L/ha;0.3;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Pulvérisation foliaire;
MFSC;1171287;FITOMARE BIO;;2.0;L/ha;4.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Fertigation;
MFSC;1171287;FITOMARE BIO;Cultures légumières;0.2;L/ha;0.3;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Légumes et vergers  Pulvérisation foliaire;
MFSC;1171287;FITOMARE BIO;Cultures légumières;2.0;L/ha;3.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Légumes et vergers Fertigation;
MFSC;1171287;FITOMARE BIO;Autres;0.25;L/ha;0.3;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Hydrophonie Pulvérisation foliaire;
MFSC;1171287;FITOMARE BIO;Autres;2.0;L/ha;2.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Hydrophonie Fertigation;
MFSC;1171287;FITOMARE BIO;Cultures ornementales;0.2;L/ha;0.3;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Pulvérisation foliaire;
MFSC;1171287;FITOMARE BIO;Cultures ornementales;2.0;L/ha;3.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Fertigation;
MFSC;1171287;FITOMARE BIO;Pépinière;0.1;L/ha;0.2;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Pulvérisation foliaire;
MFSC;1171287;FITOMARE BIO;Pépinière;2.0;L/ha;2.0;L/ha;;;Autorisé;;;Le long du cycle végétatif;;24/01/2018;Fertigation;
MFSC;1180652;RHIZUM;Arboriculture fruitière et vigne;4.0;L/ha;5.0;L/ha;;;Autorisé;;;A la plantation et au début du bourgeonnement;;19/10/2018;Agrumes, arbres fruitiers, vigne Goutte à goutte Ferti-irrigation;
MFSC;1180652;RHIZUM;Cultures maraîchères;3.0;L/ha;5.0;L/ha;;;Autorisé;;;10 jours après la transplantation et 1 mois après la plantation;;19/10/2018;et fraisiers Goutte à goutte Ferti-irrigation;
MFSC;1180652;RHIZUM;Autres;3.0;L/ha;3.0;L/ha;;;Autorisé;;;Stade 2-4 feuilles visibles et 20 jours plus tard;;19/10/2018;Cultures industrielles Goutte à goutte Ferti-irrigation;
MFSC;1180652;RHIZUM;Autres;3.0;L/ha;4.0;L/ha;;;Autorisé;;;10 après la transplantation et 1 mois après la plantation;;19/10/2018;Melon, pastèque Goutte à goutte Ferti-irrigation;
MFSC;1180652;RHIZUM;Cultures tropicales;5.0;L/ha;5.0;L/ha;;;Autorisé;;;Pendant la phase de croissance finale d'hiver et de printemps;;19/10/2018;Bananier et fruits exotiques Goutte à goutte Ferti-irrigation;
MFSC;1180652;RHIZUM;Cultures ornementales;5.0;L/ha;5.0;L/ha;;;Autorisé;;;Pendant le cycle de culture;;19/10/2018;Goutte à goutte Ferti-irrigation;
MFSC;1170009;THIOSPRAY 600;Autres;1.36;kg/ha;6.8;kg/ha;;;Autorisé;;;Phase de croissance végétative;;03/02/2017;Toutes cultures;
MFSC;1170009;THIOSPRAY 600;;2.7;kg/ha;4.0;kg/ha;;;Autorisé;;;Fermeture du rang;;03/02/2017;;
MFSC;1170009;THIOSPRAY 600;Autres;2.7;kg/ha;5.4;kg/ha;;;Autorisé;;;Au plus proche du stade 'épi 1 cm';;03/02/2017;Céréales;
MFSC;1170009;THIOSPRAY 600;;4.0;kg/ha;5.4;kg/ha;;;Autorisé;;;Au printemps jusqu'à la floraison;;03/02/2017;;
MFSC;1170009;THIOSPRAY 600;;2.7;kg/ha;4.0;kg/ha;;;Autorisé;;;Stade 6 feuilles jusqu'à la floraison;;03/02/2017;;
MFSC;1170009;THIOSPRAY 600;Autres;4.0;kg/ha;6.8;kg/ha;;;Autorisé;;;Phase de croissance végétative;;03/02/2017;Légumineuses;
MFSC;1170009;THIOSPRAY 600;;2.4;kg/ha;7.0;kg/ha;;;Autorisé;;;Fermeture de rang;;03/02/2017;;
MFSC;1170009;THIOSPRAY 600;Autres;2.7;kg/ha;5.4;kg/ha;;;Autorisé;;;Fruits à pépins : de la floraison à la chute des pétales. Vigne : Avant et après floraison.;;03/02/2017;Fruits à pépins et vigne;
MFSC;6160001;SYMBIVIT PRO;Arboriculture fruitière et vigne;0.25;g/plant;1.0;g/plant;;;Autorisé;;;multiplication / plantation;;16/11/2016;Arboriculture - Viticulture - Petits fruits;
MFSC;6160001;SYMBIVIT PRO;Cultures légumières;0.5;g/L de substrat;2.0;g/L de substrat;;;Autorisé;;;semis / multiplication / plantation;;16/11/2016;Légumes - Fraises;
MFSC;6160001;SYMBIVIT PRO;Pépinière;0.5;g/L de substrat;2.0;g/L de substrat;;;Autorisé;;;multiplication / rempotage;;16/11/2016;pépinière ornementales;
MFSC;6160001;SYMBIVIT PRO;Gazons de graminées, jardins d'amateurs;5.0;g/m²;20.0;g/m²;;;Autorisé;Au semis;;;;16/11/2016;Gazon - Prairies;
MFSC;6160001;SYMBIVIT PRO;Grandes cultures;250.0;g/kg semences;500.0;g/kg semences;;;Autorisé;Au semis;;;;16/11/2016;céréales, maïs, tournesol;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;;;2.0;L/ha;;;Autorisé;;;Tallage puis gonflement de l'épi;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;;;2.0;L/ha;;;Autorisé;;;Tallage puis gonflement de l'épi;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;2.0;L/ha;2.0;L/ha;;;Autorisé;;;V4 - V8;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;2.0;L/ha;2.0;L/ha;;;Autorisé;;;1) V4-R1 (préfloraison) 2) R3, début formation des gousses;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;2.0;L/ha;2.5;L/ha;;;Autorisé;;;V7 - R3;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;1.0;L/ha;2.0;L/ha;;;Autorisé;;;Application en périodes critiques;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;;1.0;L/ha;2.0;L/ha;;;Autorisé;;;Application en périodes critiques;;16/05/2019;;
MFSC;1190284;CODAFOL MAXIMUS 8-11-3;Autres;1.0;L/ha;2.0;L/ha;;;Autorisé;;;Application en périodes critiques;;16/05/2019;Coton;
MFSC;1190372;ACTI NK;Traitements généraux;100.0;g/hL;250.0;g/hL;;;Autorisé;;;;Pendant la période de difficulté végétative;22/07/2019;Toutes cultures, en pulvérisation;
MFSC;1190372;ACTI NK;Traitements généraux;;;250.0;g/hL;;;Autorisé;;;En fonction des besoins de la culture;;22/07/2019;Toutes cultures, en fertirrigation;
MFSC;1160002;BASFOLIAR KELP;Grandes cultures;2.0;L/ha;4.0;L/ha;;;Autorisé;;;;;16/09/2016;;
MFSC;1160002;BASFOLIAR KELP;Cultures maraîchères;2.0;L/ha;4.0;L/ha;;;Autorisé;;;;;16/09/2016;;
MFSC;1160002;BASFOLIAR KELP;Arboriculture fruitière et vigne;1.0;L/ha;4.0;L/ha;;;Autorisé;;;;;16/09/2016;;
MFSC;1160002;BASFOLIAR KELP;Arboriculture fruitière et vigne;2.0;L/ha;4.0;L/ha;;;Autorisé;;;;;16/09/2016;arboriculture;
MFSC;1160002;BASFOLIAR KELP;Pépinière;2.0;L/ha;6.0;L/ha;;;Autorisé;;;;;16/09/2016;et plantation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : avant floraison, pleine floraison, fin de floraison;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : avant floraison, pleine floraison, fin de floraison;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : avant floraison, pleine floraison, mise à fruit;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : avant floraison, pleine floraison, mise à fruit;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : avant floraison, pleine floraison, mise à fruit;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : avant floraison, pleine floraison, mise à fruit;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;3 applications : premières fleurs, puis 10 à 15 jours après (deux fois);;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;Fleurs simples étalées (développement des grappes) Pleine floraison  Petites baies;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;Feuilles 10 cm puis 15 jours après;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200089;FLOREA;;;;2.0;L/ha;;;Autorisé;;;2 applications : 3 semaines après plantation puis 15 jours après;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1190835;FORTHIAL;;;;1.0;L/ha;;;Autorisé;;;1 à 2 fois entre le stade 2 nœuds et épiaison;;18/11/2019;Ajuster le volume d'eau en fonction du type de la culture, de la phase de croissance ou des techniques de pulvérisation;
MFSC;1200093;ZEAL;;;;2.0;L/ha;;;Autorisé;;;Stades 4 à 8 feuilles;;21/02/2020;Ajuster le volume d'eau en fonction de la phase de croissance ou des techniques de pulvérisation;
MFSC;1190771;VALOCALC;Grandes cultures;3000.0;kg/ha;3000.0;kg/ha;;;Autorisé;Printemps;Eté;;;19/11/2019;Céréales, colza, tournesol, maïs. Apport sur sol nu avant semis. 1 application maximum tous les 3 ans. Maintien du pH du sol. Application par épandage au sol.;
MFSC;1000047;RAYKAT DEVELOPPEMENT;Arboriculture fruitière et vigne;0.3;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;Fruitières (application foliaire);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Arboriculture fruitière et vigne;3.0;L/ha;4.0;L/ha;;;Autorisé;;;;;10/08/2016;Fruitières (fertigation);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Cultures légumières;0.3;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Cultures légumières;3.0;L/ha;4.0;L/ha;;;Autorisé;;;;;10/08/2016;(fertigation);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Autres;0.3;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;Hydroponie (application foliaire);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Autres;2.0;L/ha;3.0;L/ha;;;Autorisé;;;;;10/08/2016;Hydroponie (fertigation);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Grandes cultures;0.5;L/ha;1.0;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Cultures ornementales;0.15;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Cultures ornementales;3.0;L/ha;4.0;L/ha;;;Autorisé;;;;;10/08/2016;(fertigation);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Pépinière;0.075;L/ha;0.3;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000047;RAYKAT DEVELOPPEMENT;Pépinière;0.15;L/ha;0.25;L/ha;;;Autorisé;;;;;10/08/2016;(fertigation);
MFSC;1000048;FITOMARE;Arboriculture fruitière et vigne;0.2;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;Fruitières (application foliaire);
MFSC;1000048;FITOMARE;Arboriculture fruitière et vigne;2.0;L/ha;4.0;L/ha;;;Autorisé;;;;;10/08/2016;Fruitières (fertigation);
MFSC;1000048;FITOMARE;Cultures légumières;0.2;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000048;FITOMARE;Cultures légumières;2.0;L/ha;3.0;L/ha;;;Autorisé;;;;;10/08/2016;(fertigation);
MFSC;1000048;FITOMARE;Autres;0.25;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;Hydroponie (application foliaire);
MFSC;1000048;FITOMARE;Autres;2.0;L/ha;2.0;L/ha;;;Autorisé;;;;;10/08/2016;Hydroponie (fertigation);
MFSC;1000048;FITOMARE;Cultures ornementales;0.2;L/ha;0.9;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000048;FITOMARE;Cultures ornementales;2.0;L/ha;2.0;L/ha;;;Autorisé;;;;;10/08/2016;(fertigation);
MFSC;1000048;FITOMARE;Pépinière;0.1;L/ha;0.4;L/ha;;;Autorisé;;;;;10/08/2016;(application foliaire);
MFSC;1000048;FITOMARE;Pépinière;2.0;L/ha;2.0;L/ha;;;Autorisé;;;;;10/08/2016;(fertigation);
MFSC;1190798;B SURE;Cultures légumières;2.0;L/ha;6.0;L/ha;;;Autorisé;;;tout au long du cycle de croissance.;;18/11/2019;(incluant entre autres le melon, la pastèque, les oignons, les légumes-feuilles, les tomates, etc.) Pulvérisation foliaire ou au sol Ferti-irrigation;
MFSC;1190798;B SURE;;2.0;L/ha;6.0;L/ha;;;Autorisé;;;Tout au long du cycle de croissance.;;18/11/2019;(incluant entre autres les pommes, les cerises, les fraises, les raisins, les fruits à noyaux, etc.) Pulvérisation foliaire ou au sol Ferti-irrigation;
MFSC;1190798;B SURE;;2.0;L/ha;6.0;L/ha;;;Autorisé;;;Tout au long du cycle de croissance.;;18/11/2019;(incluant entre autres les noix, etc.) Pulvérisation foliaire ou au sol Ferti-irrigation;
MFSC;1190798;B SURE;Grandes cultures;2.0;L/ha;6.0;L/ha;;;Autorisé;;;Dès le début de la végétation et jusqu'à la récolte (cultures non fleuries) OU jusqu'à la fin de la floraison / la formation précoce de graines (cultures fleuries);;18/11/2019;(incluant entre autres le maïs, le soja, le blé, la canne à sucre, les pommes de terre, etc.) Pulvérisation foliaire ou au sol Ferti-irrigation;
MFSC;1190798;B SURE;Autres;2.0;L/ha;6.0;L/ha;;;Autorisé;;;Tout au long du cycle de croissance.;;18/11/2019;Cultures fourragères (incluant entre autres la luzerne, les pâturages, etc.) Pulvérisation foliaire ou au sol Ferti-irrigation;
MFSC;9910002;INOCULUM FORCE 48 NPPL;Grandes cultures;;;400.0;g/ha;;;Autorisé;;;;;;Soja (Enrobage de semences);
MFSC;1180249;VITALIANZ R LUZERNE;Traitement des semences;200.0;g/Kg;200.0;g/Kg;;;Autorisé;;;Avant le semis. Enrobage de semences.;;07/05/2018;Autorisé sur luzerne. ;
MFSC;1190289;ZEAMAX;Cultures légumières;0.2;kg/ha;0.5;kg/ha;;;Autorisé;;;semis plantation;semis plantation;28/09/2016;;
MFSC;1190289;ZEAMAX;Autres;0.1;kg/ha;0.5;kg/ha;;;Autorisé;;;semis;semis;28/09/2016;Maïs, Cultures céréalières (blé, orge, avoine), Colza;
MFSC;1190289;ZEAMAX;Cultures ornementales;0.2;kg/ha;0.5;kg/ha;;;Autorisé;;;semis, plantation;semis,plantation;28/09/2016;Hoticulture ornementale;
MFSC;1190710;REZIST CEREALES;Autres;;;1.0;mL/kg semences;;;Autorisé;;;;;17/10/2019;Semences de céreales;
MFSC;1190710;REZIST CEREALES;Autres;;;0.5;L/ha;;;Autorisé;;;;;17/10/2019;Céreales;
MFSC;1190421;ASTELIS PERFIL;Autres;1.0;L/ha;20.0;L/ha;;;Autorisé;;;Tallage, épi 1 cm/montaison, épiason, remplissage des grains;;04/07/2019;;
MFSC;1190421;ASTELIS PERFIL;Autres;1.0;L/ha;20.0;L/ha;;;Autorisé;;;Tallage, épi 1 cm/montaison, épiason, remplissage des grains;;04/07/2019;printémps, été;
MFSC;1190421;ASTELIS PERFIL;Autres;1.0;L/ha;20.0;L/ha;;;Autorisé;;;Tallage, épi 1 cm/montaison, épiason, remplissage des grains;;04/07/2019;printémps, été;
MFSC;1190421;ASTELIS PERFIL;Autres;1.0;L/ha;20.0;L/ha;;;Autorisé;;;Tallage, épi 1 cm/montaison, épiason, remplissage des grains;;04/07/2019;Printemps, été, automne;
MFSC;1190126;ACTIV'NUTRITION PRAIRIE VERTE;Traitement des semences;1.0;mL/kg;1.0;mL/kg;;;Autorisé;;;avant semis;;21/03/2019;Trempage des semences;
MFSC;1190126;ACTIV'NUTRITION PRAIRIE VERTE;;0.5;L/ha;1.0;L/ha;;;Autorisé;;;Automne, 1 mois avant la 1ère coupe et après chaque coupe;;21/03/2019;Pulvérisation;
MFSC;1190286;NUTRI ONE LIQUIDE;Cultures maraîchères;20.0;L/ha;20.0;L/ha;;;Autorisé;;;Tous les 15 jours de mars à octobre et une fois par mois de novembre à février;;22/05/2019;et légumières;
MFSC;1190286;NUTRI ONE LIQUIDE;;;;20.0;L/ha;;;Autorisé;;;Tous les 15 jours de mars à octobre et une fois par mois de novembre à février;;22/05/2019;;
MFSC;1190286;NUTRI ONE LIQUIDE;;;;20.0;L/ha;;;Autorisé;;;Tous les 15 jours de mars à octobre et une fois par mois de novembre à février;;22/05/2019;;
MFSC;1190286;NUTRI ONE LIQUIDE;;;;20.0;L/ha;;;Autorisé;;;Tous les 15 jours de mars à octobre et une fois par mois de novembre à février;;22/05/2019;;
MFSC;1190286;NUTRI ONE LIQUIDE;;;;20.0;L/ha;;;Autorisé;;;Tous les 15 jours de mars à octobre et une fois par mois de novembre à février;;22/05/2019;;
MFSC;1190286;NUTRI ONE LIQUIDE;Plantes d'intérieur;;;20.0;L/ha;;;Autorisé;;;Tous les 15 jours de mars en octobre et une fois par mois de novembre à février;;22/05/2019;et de balcon;
MFSC;1150003;QUALIBRA PRO;Gazons de graminées, jardins d'amateurs;1.0;L/ha;1.0;L/ha;;;Retrait;Printemps;Automne;;;27/05/2020;;
MFSC;1150003;QUALIBRA PRO;Gazons de graminées, jardins d'amateurs;10.0;L/ha;10.0;L/ha;;;Retrait;Printemps;Automne;;;27/05/2020;;
MFSC;1150003;QUALIBRA PRO;Gazons de graminées, jardins d'amateurs;20.0;L/ha;20.0;L/ha;;;Retrait;Printemps;Automne;;;27/05/2020;;
MFSC;1190082;FERTILEADER ALTIS;;3.0;L/ha;3.0;L/ha;;;Autorisé;;;Au stade de développement des feuilles puis à 15 jours d'intervalle;;01/03/2019;Pulvérisation foliaire;
MFSC;1190082;FERTILEADER ALTIS;;3.0;L/ha;3.0;L/ha;;;Autorisé;;;Au stade de développement des feuilles puis à 15 jours d'intervalle;;01/03/2019;Pulvérisation foliaire;
MFSC;1190082;FERTILEADER ALTIS;Cultures maraîchères;3.0;L/ha;3.0;L/ha;;;Autorisé;;;Au stade de développement des feuilles puis à 15 jours d'intervalle;;01/03/2019;Uniquement sous serre Pulvérisation foliaire;
MFSC;1190081;FERTILEADER AZUR;Cultures maraîchères;5.0;L/ha;5.0;L/ha;;;Autorisé;;;Au stade de grossissement des fruits ou des racines puis tous les 15 jours.;;15/03/2019;Sous serre Pulvérisation foliaire;
MFSC;1190081;FERTILEADER AZUR;;10.0;L/ha;10.0;L/ha;;;Autorisé;;;Au stade de chute des pétales, puis au stade de grossissement des fruits puis tous les 15 jours.;;15/03/2019;Traitement des pommiers en cas de déficit en calcium;
